#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 01 27 00 24  70  3.6  4.1    MM    MM    MM  MM 1016.5  12.7  11.1    MM   MM   MM    MM
2024 01 27 00 18  70  4.1  4.6    MM    MM    MM  MM 1016.6    MM  11.2    MM   MM   MM    MM
2024 01 27 00 12  70  3.6  4.1    MM    MM    MM  MM 1016.7    MM  11.2    MM   MM   MM    MM
2024 01 27 00 06  80  3.1  3.6    MM    MM    MM  MM 1017.0    MM  11.2    MM   MM   MM    MM
2024 01 27 00 00  70  3.6  3.6    MM    MM    MM  MM 1016.9    MM  11.2    MM   MM +0.0    MM
2024 01 26 23 54  70  3.6  4.6    MM    MM    MM  MM 1016.9    MM  11.2    MM   MM   MM    MM
2024 01 26 23 48  80  3.6  4.1    MM    MM    MM  MM 1016.8  13.1  11.2    MM   MM   MM    MM
2024 01 26 23 42  70  3.6  4.1    MM    MM    MM  MM 1016.7  12.8  11.2    MM   MM   MM    MM
2024 01 26 23 36  60  3.1  4.1    MM    MM    MM  MM 1016.7  12.9  11.2    MM   MM   MM    MM
2024 01 26 23 30  70  4.1  5.7    MM    MM    MM  MM 1016.6    MM  11.2    MM   MM   MM    MM
2024 01 26 23 24  70  5.1  5.7    MM    MM    MM  MM 1016.5    MM  11.2    MM   MM   MM    MM
2024 01 26 23 00  30  4.1  5.1    MM    MM    MM  MM 1017.2    MM  11.3    MM   MM -1.2    MM
2024 01 26 22 54  80  3.6  4.6    MM    MM    MM  MM 1017.0    MM  11.3    MM   MM   MM    MM
2024 01 26 22 48 120  0.5  1.5    MM    MM    MM  MM 1017.3  13.3  11.2    MM   MM   MM    MM
2024 01 26 22 42  60  1.5  3.1    MM    MM    MM  MM 1017.6  12.4  11.3    MM   MM   MM    MM
2024 01 26 22 36  50  3.1  4.1    MM    MM    MM  MM 1017.4  12.3  11.3    MM   MM   MM    MM
2024 01 26 22 30  50  2.6  2.6    MM    MM    MM  MM 1017.2  12.7  11.2    MM   MM   MM    MM
2024 01 26 22 24  60  2.6  2.6    MM    MM    MM  MM 1017.4  12.7  11.3    MM   MM   MM    MM
2024 01 26 22 18  70  2.6  4.1    MM    MM    MM  MM 1017.5  13.5  11.5    MM   MM   MM    MM
2024 01 26 22 12  50  4.6  5.1    MM    MM    MM  MM 1017.4  14.1  11.4    MM   MM   MM    MM
2024 01 26 22 06  70  1.5  2.1    MM    MM    MM  MM 1017.3  16.4  11.4    MM   MM   MM    MM
2024 01 26 22 00  MM  0.0  2.6    MM    MM    MM  MM 1017.1  16.3  11.4    MM   MM +1.0    MM
2024 01 26 21 54 100  0.5  2.6    MM    MM    MM  MM 1017.1  15.9  11.3    MM   MM   MM    MM
2024 01 26 21 48  80  2.1  4.6    MM    MM    MM  MM 1017.4  15.7  11.2    MM   MM   MM    MM
2024 01 26 21 42  60  4.6  6.2    MM    MM    MM  MM 1017.2    MM  11.3    MM   MM   MM    MM
2024 01 26 21 36 110  1.0  4.6    MM    MM    MM  MM 1016.9  18.9  11.4    MM   MM   MM    MM
2024 01 26 21 30 180  3.1  7.7    MM    MM    MM  MM 1016.6  19.1  11.4    MM   MM   MM    MM
2024 01 26 21 24 180  4.6  7.2    MM    MM    MM  MM 1016.7  19.1  11.4    MM   MM   MM    MM
2024 01 26 21 18 190  5.1  7.2    MM    MM    MM  MM 1017.0  19.0  11.3    MM   MM   MM    MM
2024 01 26 21 12 180  4.1  6.7    MM    MM    MM  MM 1016.8  18.9  11.3    MM   MM   MM    MM
2024 01 26 21 06 180  3.6  5.7    MM    MM    MM  MM 1017.0  18.7  11.3    MM   MM   MM    MM
2024 01 26 21 00 180  2.6  3.6    MM    MM    MM  MM 1017.1  18.0  11.3    MM   MM -2.6    MM
2024 01 26 20 54 160  1.5  2.6    MM    MM    MM  MM 1017.1  17.3  11.3    MM   MM   MM    MM
2024 01 26 20 48 150  1.0  2.1    MM    MM    MM  MM 1017.0  16.8  11.2    MM   MM   MM    MM
2024 01 26 20 42  MM  0.0  1.5    MM    MM    MM  MM 1017.0  16.4  11.2    MM   MM   MM    MM
2024 01 26 20 36  MM  0.0  1.0    MM    MM    MM  MM 1017.2  15.9  11.2    MM   MM   MM    MM
2024 01 26 20 30  MM  0.0  1.5    MM    MM    MM  MM 1017.2  15.2  11.2    MM   MM   MM    MM
2024 01 26 20 24  MM  0.0  2.1    MM    MM    MM  MM 1017.8  14.6  11.3    MM   MM   MM    MM
2024 01 26 20 18 350  1.0  2.1    MM    MM    MM  MM 1017.9  15.4  11.3    MM   MM   MM    MM
2024 01 26 20 12  MM  0.0  2.6    MM    MM    MM  MM 1018.0  16.2  11.4    MM   MM   MM    MM
2024 01 26 20 06 320  1.5  4.1    MM    MM    MM  MM 1018.1  16.0  11.5    MM   MM   MM    MM
2024 01 26 20 00 320  1.5  5.1    MM    MM    MM  MM 1018.4  15.9  11.4    MM   MM -1.6    MM
2024 01 26 19 54 280  3.1  6.7    MM    MM    MM  MM 1018.5  17.3  11.4    MM   MM   MM    MM
2024 01 26 19 48 280  2.6  5.7    MM    MM    MM  MM 1018.2  16.2  11.3    MM   MM   MM    MM
2024 01 26 19 42 290  2.1  5.7    MM    MM    MM  MM 1017.8  18.0  11.4    MM   MM   MM    MM
2024 01 26 19 36 200  3.6  6.2    MM    MM    MM  MM 1016.8  18.4  11.6    MM   MM   MM    MM
2024 01 26 19 30 180  5.7  8.8    MM    MM    MM  MM 1016.2  18.6  11.8    MM   MM   MM    MM
2024 01 26 19 24 170  4.1  6.7    MM    MM    MM  MM 1015.9  18.3  11.8    MM   MM   MM    MM
2024 01 26 19 18 170  4.1  8.2    MM    MM    MM  MM 1016.0  17.9  11.9    MM   MM   MM    MM
2024 01 26 19 12 160  4.6  8.8    MM    MM    MM  MM 1016.1  17.6  11.9    MM   MM   MM    MM
2024 01 26 19 06 150  5.1  7.2    MM    MM    MM  MM 1016.0  17.5  11.9    MM   MM   MM    MM
2024 01 26 19 00 140  3.6  5.7    MM    MM    MM  MM 1016.1  17.5  11.8    MM   MM -4.2    MM
2024 01 26 18 54 140  2.6  5.7    MM    MM    MM  MM 1016.5  17.3  11.8    MM   MM   MM    MM
2024 01 26 18 48 150  1.0  4.1    MM    MM    MM  MM 1016.9  17.2  11.8    MM   MM   MM    MM
2024 01 26 18 42 140  1.0  3.6    MM    MM    MM  MM 1017.9  17.2  11.8    MM   MM   MM    MM
2024 01 26 18 36 140  1.5  3.1    MM    MM    MM  MM 1018.5  17.2  11.8    MM   MM   MM    MM
2024 01 26 18 30 170  1.5  3.1    MM    MM    MM  MM 1019.0  17.2  11.8    MM   MM   MM    MM
2024 01 26 18 24 160  1.5  3.6    MM    MM    MM  MM 1019.3  17.1  11.7    MM   MM   MM    MM
2024 01 26 18 18 140  1.5  3.6    MM    MM    MM  MM 1019.1  17.0  11.8    MM   MM   MM    MM
2024 01 26 18 12 140  0.5  2.6    MM    MM    MM  MM 1018.9  16.9  11.8    MM   MM   MM    MM
2024 01 26 18 06  MM  0.0  2.1    MM    MM    MM  MM 1019.4  16.9  11.9    MM   MM   MM    MM
2024 01 26 18 00 130  0.5  2.6    MM    MM    MM  MM 1019.7  16.9  11.7    MM   MM +0.6    MM
2024 01 26 17 54 100  0.5  4.1    MM    MM    MM  MM 1019.9  16.9  11.6    MM   MM   MM    MM
2024 01 26 17 48  80  2.1  3.1    MM    MM    MM  MM 1019.6  16.9  11.6    MM   MM   MM    MM
2024 01 26 17 42  MM  0.0  3.1    MM    MM    MM  MM 1019.8  16.9  11.6    MM   MM   MM    MM
2024 01 26 17 36 150  2.1  3.6    MM    MM    MM  MM 1019.9  16.9  11.6    MM   MM   MM    MM
2024 01 26 17 30 150  2.1  4.1    MM    MM    MM  MM 1019.8  16.9  11.5    MM   MM   MM    MM
2024 01 26 17 24 150  2.6  4.6    MM    MM    MM  MM 1020.0  16.9  11.5    MM   MM   MM    MM
2024 01 26 17 18 140  2.6  4.1    MM    MM    MM  MM 1020.0  16.8  11.5    MM   MM   MM    MM
2024 01 26 17 12 140  1.5  3.1    MM    MM    MM  MM 1020.0  16.6  11.5    MM   MM   MM    MM
2024 01 26 17 06 150  1.0  3.1    MM    MM    MM  MM 1020.0  16.5  11.5    MM   MM   MM    MM
2024 01 26 17 00  MM  0.0  2.6    MM    MM    MM  MM 1020.0  16.4  11.5    MM   MM +1.1    MM
2024 01 26 16 54 140  1.5  2.6    MM    MM    MM  MM 1020.3  16.3  11.4    MM   MM   MM    MM
2024 01 26 16 48 140  1.0  3.1    MM    MM    MM  MM 1020.4  16.3  11.4    MM   MM   MM    MM
2024 01 26 16 42 150  2.1  3.1    MM    MM    MM  MM 1020.5  16.2  11.4    MM   MM   MM    MM
2024 01 26 16 36 140  1.0  3.1    MM    MM    MM  MM 1020.4  16.1  11.3    MM   MM   MM    MM
2024 01 26 16 30 140  1.5  3.1    MM    MM    MM  MM 1020.5  16.2  11.3    MM   MM   MM    MM
2024 01 26 16 24 150  1.5  3.6    MM    MM    MM  MM 1020.3  16.1  11.3    MM   MM   MM    MM
2024 01 26 16 18 130  1.0  3.1    MM    MM    MM  MM 1020.2  16.0  11.3    MM   MM   MM    MM
2024 01 26 16 12 140  1.0  3.6    MM    MM    MM  MM 1020.3  16.1  11.2    MM   MM   MM    MM
2024 01 26 16 06 150  1.0  3.6    MM    MM    MM  MM 1020.2  16.1  11.2    MM   MM   MM    MM
2024 01 26 16 00  MM  0.0  2.6    MM    MM    MM  MM 1020.3  16.1  11.2    MM   MM +1.6    MM
2024 01 26 15 54 140  1.5  2.6    MM    MM    MM  MM 1020.3  16.1  11.2    MM   MM   MM    MM
2024 01 26 15 48  MM  0.0  2.6    MM    MM    MM  MM 1020.1  16.1  11.1    MM   MM   MM    MM
2024 01 26 15 42  90  0.5  4.1    MM    MM    MM  MM 1019.7  16.1  11.1    MM   MM   MM    MM
2024 01 26 15 36  80  2.1  4.1    MM    MM    MM  MM 1019.4  16.2  11.1    MM   MM   MM    MM
2024 01 26 15 30  80  2.1  4.1    MM    MM    MM  MM 1019.2  16.2  11.1    MM   MM   MM    MM
2024 01 26 15 24  80  2.1  4.1    MM    MM    MM  MM 1019.1  14.7  11.0    MM   MM   MM    MM
2024 01 26 15 18  80  3.1  3.6    MM    MM    MM  MM 1019.0  13.3  11.0    MM   MM   MM    MM
2024 01 26 15 12  70  2.6  3.1    MM    MM    MM  MM 1019.2  13.2  11.0    MM   MM   MM    MM
2024 01 26 15 06  70  3.1  3.1    MM    MM    MM  MM 1019.2  12.8  11.0    MM   MM   MM    MM
2024 01 26 15 00  MM   MM   MM    MM    MM    MM  MM 1019.1  12.7  11.0    MM   MM +0.9    MM
2024 01 26 14 54  MM   MM   MM    MM    MM    MM  MM 1019.0  13.1  11.0    MM   MM   MM    MM
2024 01 26 14 48  80  2.6  2.6    MM    MM    MM  MM 1018.9  13.5  11.0    MM   MM   MM    MM
2024 01 26 14 42  70  2.1  2.1    MM    MM    MM  MM 1019.0  12.9  11.0    MM   MM   MM    MM
2024 01 26 14 36  60  1.5  1.5    MM    MM    MM  MM 1018.9  12.7  11.0    MM   MM   MM    MM
2024 01 26 14 30  60  1.5  2.6    MM    MM    MM  MM 1018.9  12.7  11.0    MM   MM   MM    MM
2024 01 26 14 24  60  2.6  2.6    MM    MM    MM  MM 1018.9  13.0  11.0    MM   MM   MM    MM
2024 01 26 14 18  70  2.1  2.1    MM    MM    MM  MM 1019.0  12.9  10.9    MM   MM   MM    MM
2024 01 26 14 12  70  1.0  1.5    MM    MM    MM  MM 1019.1  13.8  11.0    MM   MM   MM    MM
2024 01 26 14 06  70  2.1  2.1    MM    MM    MM  MM 1019.1  13.1  10.9    MM   MM   MM    MM
2024 01 26 14 00 100  1.0  1.5    MM    MM    MM  MM 1018.9  12.9  10.9    MM   MM +1.6    MM
2024 01 26 13 54 100  0.5  1.0    MM    MM    MM  MM 1019.0  13.4  10.9    MM   MM   MM    MM
2024 01 26 13 48 100  1.0  1.5    MM    MM    MM  MM 1019.1  13.2  10.9    MM   MM   MM    MM
2024 01 26 13 42 100  1.5  1.5    MM    MM    MM  MM 1018.9  13.6  10.9    MM   MM   MM    MM
2024 01 26 13 36 100  1.0  1.5    MM    MM    MM  MM 1018.9  14.5  10.9    MM   MM   MM    MM
2024 01 26 13 30  MM  0.0  1.0    MM    MM    MM  MM 1019.1  14.6  10.9    MM   MM   MM    MM
2024 01 26 13 24  MM  0.0  1.5    MM    MM    MM  MM 1019.2  14.0  10.9    MM   MM   MM    MM
2024 01 26 13 18 110  1.5  1.5    MM    MM    MM  MM 1019.0  13.7  10.9    MM   MM   MM    MM
2024 01 26 13 12 120  1.0  1.0    MM    MM    MM  MM 1018.9  13.4  10.9    MM   MM   MM    MM
2024 01 26 13 06 120  1.0  1.0    MM    MM    MM  MM 1018.8  13.5  10.9    MM   MM   MM    MM
2024 01 26 13 00 120  0.5  1.0    MM    MM    MM  MM 1018.7  13.6  10.9    MM   MM +0.8    MM
2024 01 26 12 54 220  1.0  1.0    MM    MM    MM  MM 1018.5  13.8  10.9    MM   MM   MM    MM
2024 01 26 12 48 220  1.0  1.0    MM    MM    MM  MM 1018.4  13.7  10.9    MM   MM   MM    MM
2024 01 26 12 42 220  0.5  0.5    MM    MM    MM  MM 1018.3  13.7  10.8    MM   MM   MM    MM
2024 01 26 12 36  MM  0.0  0.5    MM    MM    MM  MM 1018.2  13.7  10.8    MM   MM   MM    MM
2024 01 26 12 30  MM  0.0  0.5    MM    MM    MM  MM 1018.1  13.5  10.8    MM   MM   MM    MM
2024 01 26 12 24  90  0.5  0.5    MM    MM    MM  MM 1018.1  13.5  10.8    MM   MM   MM    MM
2024 01 26 12 18  MM  0.0  0.0    MM    MM    MM  MM 1018.2  13.7  10.8    MM   MM   MM    MM
2024 01 26 12 12  MM  0.0  0.0    MM    MM    MM  MM 1018.3  13.8  10.9    MM   MM   MM    MM
2024 01 26 12 06  MM  0.0  0.0    MM    MM    MM  MM 1018.3  14.0  10.9    MM   MM   MM    MM
2024 01 26 12 00  MM  0.0  0.0    MM    MM    MM  MM 1018.2  13.9  10.9    MM   MM -0.0    MM
2024 01 26 11 54  MM  0.0  0.0    MM    MM    MM  MM 1018.0  13.9  10.9    MM   MM   MM    MM
2024 01 26 11 48  MM  0.0  0.0    MM    MM    MM  MM 1017.8  13.9  10.9    MM   MM   MM    MM
2024 01 26 11 42  MM  0.0  0.0    MM    MM    MM  MM 1017.7  14.0  10.9    MM   MM   MM    MM
2024 01 26 11 36  MM  0.0  0.0    MM    MM    MM  MM 1017.7  13.9  10.9    MM   MM   MM    MM
2024 01 26 11 30  MM  0.0  0.0    MM    MM    MM  MM 1017.5  13.8  10.9    MM   MM   MM    MM
2024 01 26 11 24  MM  0.0  0.0    MM    MM    MM  MM 1017.5  13.7  10.9    MM   MM   MM    MM
2024 01 26 11 18  MM  0.0  1.0    MM    MM    MM  MM 1017.3  13.4  10.9    MM   MM   MM    MM
2024 01 26 11 12  MM  0.0  0.0    MM    MM    MM  MM 1017.3  13.2  11.0    MM   MM   MM    MM
2024 01 26 11 06  MM  0.0  0.5    MM    MM    MM  MM 1017.4  13.0  11.0    MM   MM   MM    MM
2024 01 26 11 00  MM  0.0  0.5    MM    MM    MM  MM 1017.3  12.9  11.0    MM   MM -0.9    MM
2024 01 26 10 54  MM  0.0  0.0    MM    MM    MM  MM 1017.3  12.9  11.0    MM   MM   MM    MM
2024 01 26 10 48  MM  0.0  0.5    MM    MM    MM  MM 1017.4  12.8  11.0    MM   MM   MM    MM
2024 01 26 10 42  MM  0.0  0.0    MM    MM    MM  MM 1017.4  12.5  11.1    MM   MM   MM    MM
2024 01 26 10 36  MM  0.0  0.5    MM    MM    MM  MM 1017.5  12.6  11.1    MM   MM   MM    MM
2024 01 26 10 30  MM  0.0  0.5    MM    MM    MM  MM 1017.6  12.5  11.1    MM   MM   MM    MM
2024 01 26 10 24  MM  0.0  0.5    MM    MM    MM  MM 1017.3  12.5  11.1    MM   MM   MM    MM
2024 01 26 10 18  MM  0.0  0.5    MM    MM    MM  MM 1017.3  12.7  11.1    MM   MM   MM    MM
2024 01 26 10 12  MM  0.0  0.0    MM    MM    MM  MM 1017.4  13.0  11.1    MM   MM   MM    MM
2024 01 26 10 06  MM  0.0  0.0    MM    MM    MM  MM 1017.6  13.3  11.1    MM   MM   MM    MM
2024 01 26 10 00  MM  0.0  0.5    MM    MM    MM  MM 1017.9  13.5  11.1    MM   MM -0.5    MM
2024 01 26 09 54  MM  0.0  0.5    MM    MM    MM  MM 1017.9  13.5  11.1    MM   MM   MM    MM
2024 01 26 09 48  90  0.5  0.5    MM    MM    MM  MM 1018.4  13.4  11.1    MM   MM   MM    MM
2024 01 26 09 42  90  0.5  0.5    MM    MM    MM  MM 1018.5  13.5  11.1    MM   MM   MM    MM
2024 01 26 09 36  MM  0.0  0.5    MM    MM    MM  MM 1018.5  13.8  11.1    MM   MM   MM    MM
2024 01 26 09 30  90  0.5  1.0    MM    MM    MM  MM 1018.3  14.0  11.2    MM   MM   MM    MM
2024 01 26 09 24  MM  0.0  1.0    MM    MM    MM  MM 1018.3  13.9  11.2    MM   MM   MM    MM
2024 01 26 09 18  90  1.0  1.0    MM    MM    MM  MM 1018.3  14.0  11.2    MM   MM   MM    MM
2024 01 26 09 12  90  1.0  1.0    MM    MM    MM  MM 1018.4  14.6  11.2    MM   MM   MM    MM
2024 01 26 09 06  MM  0.0  1.0    MM    MM    MM  MM 1018.4  15.2  11.2    MM   MM   MM    MM
2024 01 26 09 00  90  0.5  1.0    MM    MM    MM  MM 1018.4  15.8  11.2    MM   MM +0.5    MM
2024 01 26 08 54  MM  0.0  1.0    MM    MM    MM  MM 1018.3  15.8  11.2    MM   MM   MM    MM
2024 01 26 08 48  MM  0.0  0.0    MM    MM    MM  MM 1018.2  17.0  11.2    MM   MM   MM    MM
2024 01 26 08 42  MM  0.0  0.0    MM    MM    MM  MM 1018.1  17.4  11.2    MM   MM   MM    MM
2024 01 26 08 36  MM  0.0  0.0    MM    MM    MM  MM 1018.1  17.4  11.2    MM   MM   MM    MM
2024 01 26 08 30  MM  0.0  0.5    MM    MM    MM  MM 1018.0  16.7  11.2    MM   MM   MM    MM
2024 01 26 08 24  MM  0.0  0.5    MM    MM    MM  MM 1018.1  15.7  11.2    MM   MM   MM    MM
2024 01 26 08 18  MM  0.0  0.5    MM    MM    MM  MM 1018.3  15.6  11.3    MM   MM   MM    MM
2024 01 26 08 12  MM  0.0  0.5    MM    MM    MM  MM 1018.3  15.2  11.3    MM   MM   MM    MM
2024 01 26 08 06  MM  0.0  1.0    MM    MM    MM  MM 1018.3  14.7  11.3    MM   MM   MM    MM
2024 01 26 08 00  90  1.0  1.0    MM    MM    MM  MM 1018.2  14.2  11.3    MM   MM -0.3    MM
2024 01 26 07 54  90  0.5  0.5    MM    MM    MM  MM 1018.2  14.0  11.4    MM   MM   MM    MM
2024 01 26 07 48  90  0.5  1.0    MM    MM    MM  MM 1018.2  14.2  11.4    MM   MM   MM    MM
2024 01 26 07 42  90  0.5  1.0    MM    MM    MM  MM 1018.3  14.4  11.4    MM   MM   MM    MM
2024 01 26 07 36  90  1.0  1.0    MM    MM    MM  MM 1018.4  14.4  11.4    MM   MM   MM    MM
2024 01 26 07 30  90  1.0  1.0    MM    MM    MM  MM 1018.4  14.6  11.4    MM   MM   MM    MM
2024 01 26 07 24  MM  0.0  0.5    MM    MM    MM  MM 1018.4  15.0  11.4    MM   MM   MM    MM
2024 01 26 07 18  MM  0.0  0.0    MM    MM    MM  MM 1018.3  15.2  11.4    MM   MM   MM    MM
2024 01 26 07 12  MM  0.0  0.0    MM    MM    MM  MM 1018.3  15.4  11.4    MM   MM   MM    MM
2024 01 26 07 06  MM  0.0  0.0    MM    MM    MM  MM 1018.3  14.6  11.4    MM   MM   MM    MM
2024 01 26 07 00  MM  0.0  0.0    MM    MM    MM  MM 1018.4  15.5    MM    MM   MM +0.4    MM
2024 01 26 06 54  MM  0.0  0.0    MM    MM    MM  MM 1018.6  15.5    MM    MM   MM   MM    MM
2024 01 26 06 48  MM  0.0  0.0    MM    MM    MM  MM 1018.6  14.8  11.5    MM   MM   MM    MM
2024 01 26 06 42  MM  0.0  0.0    MM    MM    MM  MM 1018.5  15.1  11.5    MM   MM   MM    MM
2024 01 26 06 36  MM  0.0  0.0    MM    MM    MM  MM 1018.5  14.8  11.5    MM   MM   MM    MM
2024 01 26 06 30  MM  0.0  0.0    MM    MM    MM  MM 1018.3  14.5  11.5    MM   MM   MM    MM
2024 01 26 06 24  MM  0.0  0.0    MM    MM    MM  MM 1018.1  14.7  11.4    MM   MM   MM    MM
2024 01 26 06 18  MM  0.0  0.0    MM    MM    MM  MM 1017.9  15.7  11.4    MM   MM   MM    MM
2024 01 26 06 12  MM  0.0  0.0    MM    MM    MM  MM 1017.9  16.4  11.4    MM   MM   MM    MM
2024 01 26 06 06  MM  0.0  0.0    MM    MM    MM  MM 1017.8  16.3  11.4    MM   MM   MM    MM
2024 01 26 06 00  MM  0.0  0.0    MM    MM    MM  MM 1017.9  16.5  11.4    MM   MM -0.5    MM
2024 01 26 05 54  MM  0.0  0.0    MM    MM    MM  MM 1017.9  16.4  11.4    MM   MM   MM    MM
2024 01 26 05 48  MM  0.0  0.5    MM    MM    MM  MM 1018.1  16.5  11.5    MM   MM   MM    MM
2024 01 26 05 42  MM  0.0  0.5    MM    MM    MM  MM 1018.4  16.4  11.5    MM   MM   MM    MM
2024 01 26 05 36  MM  0.0  0.5    MM    MM    MM  MM 1018.5  16.3  11.5    MM   MM   MM    MM
2024 01 26 05 30  MM  0.0  1.5    MM    MM    MM  MM 1018.5  16.2  11.5    MM   MM   MM    MM
2024 01 26 05 24 140  1.0  1.5    MM    MM    MM  MM 1018.5  16.2  11.4    MM   MM   MM    MM
2024 01 26 05 18 160  0.5  1.5    MM    MM    MM  MM 1018.5  16.2  11.4    MM   MM   MM    MM
2024 01 26 05 12 160  1.0  1.0    MM    MM    MM  MM 1018.5  16.0  11.4    MM   MM   MM    MM
2024 01 26 05 06 140  1.0  1.5    MM    MM    MM  MM 1018.4  15.9  11.4    MM   MM   MM    MM
2024 01 26 05 00 140  1.0  1.5    MM    MM    MM  MM 1018.5  15.8  11.4    MM   MM +0.6    MM
2024 01 26 04 54 150  1.5  2.1    MM    MM    MM  MM 1018.7  15.8  11.4    MM   MM   MM    MM
2024 01 26 04 48 140  1.0  2.1    MM    MM    MM  MM 1018.7  15.6  11.4    MM   MM   MM    MM
2024 01 26 04 42 160  1.5  2.1    MM    MM    MM  MM 1018.9  15.5  11.3    MM   MM   MM    MM
2024 01 26 04 36 140  1.5  1.5    MM    MM    MM  MM 1018.7  15.3  11.3    MM   MM   MM    MM
2024 01 26 04 30 140  1.0  1.5    MM    MM    MM  MM 1018.7  14.8  11.3    MM   MM   MM    MM
2024 01 26 04 24 140  1.0  1.5    MM    MM    MM  MM 1018.7  14.3  11.2    MM   MM   MM    MM
2024 01 26 04 18 130  0.5  1.0    MM    MM    MM  MM 1018.5  13.8  11.2    MM   MM   MM    MM
2024 01 26 04 12  MM  0.0  0.0    MM    MM    MM  MM 1018.3  13.5  11.2    MM   MM   MM    MM
2024 01 26 04 06  MM  0.0  0.0    MM    MM    MM  MM 1018.0  13.3  11.3    MM   MM   MM    MM
2024 01 26 04 00  MM  0.0  0.0    MM    MM    MM  MM 1018.0  13.3  11.3    MM   MM +0.3    MM
2024 01 26 03 54  MM  0.0  0.0    MM    MM    MM  MM 1018.0  13.1  11.2    MM   MM   MM    MM
2024 01 26 03 48  MM  0.0  1.0    MM    MM    MM  MM 1018.4  12.9  11.2    MM   MM   MM    MM
2024 01 26 03 42  80  1.0  1.5    MM    MM    MM  MM 1018.3  12.7  11.2    MM   MM   MM    MM
2024 01 26 03 36  60  1.5  2.6    MM    MM    MM  MM 1018.4  12.5  11.3    MM   MM   MM    MM
2024 01 26 03 30  50  2.6  2.6    MM    MM    MM  MM 1018.1  12.6  11.3    MM   MM   MM    MM
2024 01 26 03 24  50  1.5  1.5    MM    MM    MM  MM 1018.1  12.9  11.3    MM   MM   MM    MM
2024 01 26 03 18  50  1.0  1.5    MM    MM    MM  MM 1018.2  12.9  11.3    MM   MM   MM    MM
2024 01 26 03 12  60  1.5  1.5    MM    MM    MM  MM 1018.2  13.0  11.3    MM   MM   MM    MM
2024 01 26 03 06  60  1.0  1.5    MM    MM    MM  MM 1018.3  13.4  11.4    MM   MM   MM    MM
2024 01 26 03 00  90  1.0  2.6    MM    MM    MM  MM 1018.4  13.5  11.4    MM   MM +1.0    MM
2024 01 26 02 54  70  2.6  2.6    MM    MM    MM  MM 1018.2  13.3  11.4    MM   MM   MM    MM
2024 01 26 02 48  80  2.1  2.6    MM    MM    MM  MM 1018.3  13.5  11.3    MM   MM   MM    MM
2024 01 26 02 42  60  1.5  2.1    MM    MM    MM  MM 1018.5  13.4  11.4    MM   MM   MM    MM
2024 01 26 02 36  80  1.0  2.6    MM    MM    MM  MM 1018.6  13.3  11.3    MM   MM   MM    MM
2024 01 26 02 30  70  2.1  3.1    MM    MM    MM  MM 1018.3  13.0  11.3    MM   MM   MM    MM
2024 01 26 02 24  70  3.1  3.1    MM    MM    MM  MM 1017.8  12.9  11.2    MM   MM   MM    MM
2024 01 26 02 18  70  3.1  3.6    MM    MM    MM  MM 1017.6  12.9  11.1    MM   MM   MM    MM
2024 01 26 02 12  70  3.1  3.6    MM    MM    MM  MM 1017.9  12.8  11.0    MM   MM   MM    MM
2024 01 26 02 06  70  3.6  3.6    MM    MM    MM  MM 1018.0  13.0  11.0    MM   MM   MM    MM
2024 01 26 02 00  70  3.6  3.6    MM    MM    MM  MM 1017.9    MM  11.0    MM   MM +1.4    MM
2024 01 26 01 54  MM   MM   MM    MM    MM    MM  MM 1018.1    MM  11.0    MM   MM   MM    MM
2024 01 26 01 48  MM   MM   MM    MM    MM    MM  MM 1018.2    MM  11.0    MM   MM   MM    MM
2024 01 26 01 42  MM   MM   MM    MM    MM    MM  MM 1018.3    MM  11.0    MM   MM   MM    MM
2024 01 26 01 36  80  2.6  3.1    MM    MM    MM  MM 1018.4    MM  11.0    MM   MM   MM    MM
2024 01 26 01 30  60  2.1  2.6    MM    MM    MM  MM 1018.3    MM  11.2    MM   MM   MM    MM
2024 01 26 01 24  60  2.6  2.6    MM    MM    MM  MM 1018.0    MM  11.3    MM   MM   MM    MM
2024 01 26 01 18  70  3.1  3.6    MM    MM    MM  MM 1017.8    MM  11.3    MM   MM   MM    MM
2024 01 26 01 12  70  2.1  2.6    MM    MM    MM  MM 1017.9    MM  11.3    MM   MM   MM    MM
2024 01 26 01 06  90  1.5  3.6    MM    MM    MM  MM 1017.9    MM  11.3    MM   MM   MM    MM
2024 01 26 01 00  90  1.0  2.1    MM    MM    MM  MM 1017.7  13.0  11.3    MM   MM +1.9    MM
2024 01 26 00 54  30  1.5  2.1    MM    MM    MM  MM 1017.7  12.4  11.3    MM   MM   MM    MM
2024 01 26 00 48  50  2.6  2.6    MM    MM    MM  MM 1017.3  11.9  11.3    MM   MM   MM    MM
2024 01 26 00 42  10  1.0  1.5    MM    MM    MM  MM 1017.5  12.2  11.3    MM   MM   MM    MM
2024 01 26 00 36  MM  0.0  2.6    MM    MM    MM  MM 1017.4  11.9  11.3    MM   MM   MM    MM
2024 01 26 00 30  50  2.6  3.1    MM    MM    MM  MM 1016.7  11.6  11.2    MM   MM   MM    MM
